"PC1","PC2","Date","Coin"
-0.820591221788417,-1.53799548220925,2021-11-14,"BTC"
-0.72354064829263,-1.3540815075962,2021-11-15,"BTC"
-0.798822875309339,-1.34174968546157,2021-11-16,"BTC"
-1.10125226295829,-1.80852790617126,2021-11-17,"BTC"
-0.865358071285333,-1.38426229047534,2021-11-18,"BTC"
-0.902504865228349,-1.51541370123078,2021-11-19,"BTC"
-0.834654756218078,-1.49245852045121,2021-11-20,"BTC"
-0.669983599667154,-1.22568577920058,2021-11-21,"BTC"
-0.578355931419608,-1.00084417598477,2021-11-22,"BTC"
-0.760782236691718,-1.27950039362193,2021-11-23,"BTC"
-0.829189191667817,-1.31768936336839,2021-11-24,"BTC"
-0.784098939757924,-1.27277351346935,2021-11-25,"BTC"
-0.79260848056499,-1.0645700528625,2021-11-26,"BTC"
-0.954661831246957,-1.31589839565512,2021-11-27,"BTC"
-0.761597012310474,-1.08337738817863,2021-11-28,"BTC"
-0.766737566811714,-1.08781942660204,2021-11-29,"BTC"
-0.817090493784313,-1.13203294924454,2021-11-30,"BTC"
-0.907509636607067,-1.27469783801748,2021-12-01,"BTC"
-1.15487895533578,-1.60343543931952,2021-12-02,"BTC"
-0.893306222027141,-1.11081172902816,2021-12-03,"BTC"
-0.918712504925824,-0.975741164588935,2021-12-04,"BTC"
-1.20944438716509,-1.42756282563971,2021-12-05,"BTC"
-0.760542769001208,-0.87577671233908,2021-12-06,"BTC"
-0.789802432257511,-0.973035926657784,2021-12-07,"BTC"
-0.639632250519751,-0.814654338134396,2021-12-08,"BTC"
-0.511040596948385,-0.58783843493973,2021-12-09,"BTC"
-0.474883000156816,-0.593744217229599,2021-12-10,"BTC"
-0.424957982868317,-0.806794091987708,2021-12-11,"BTC"
-0.277455751300273,-0.736514247498631,2021-12-12,"BTC"
-0.16290137101262,-0.441534793907712,2021-12-13,"BTC"
-0.344116553610694,-0.787647688898272,2021-12-14,"BTC"
-0.362298000240902,-0.825724664713838,2021-12-15,"BTC"
-0.429694012873274,-0.858230189371449,2021-12-16,"BTC"
-0.278094246581645,-0.53673519005202,2021-12-17,"BTC"
-0.419169185703217,-0.722505449317152,2021-12-18,"BTC"
-0.299848313570516,-0.515799011518158,2021-12-19,"BTC"
-0.317042063873838,-0.512200949075394,2021-12-20,"BTC"
-0.491957624668766,-0.771865595349995,2021-12-21,"BTC"
-0.435020515439358,-0.658154204314991,2021-12-22,"BTC"
-0.375251061732905,-0.665743870122438,2021-12-23,"BTC"
-0.43590360308073,-0.791364133379695,2021-12-24,"BTC"
-0.330124975774257,-0.676808549696879,2021-12-25,"BTC"
-0.213621771055666,-0.55951871395219,2021-12-26,"BTC"
-0.235422889423667,-0.623537105090913,2021-12-27,"BTC"
-0.250994903555557,-0.556047833475846,2021-12-28,"BTC"
-0.360461700071461,-0.683588346269855,2021-12-29,"BTC"
-0.319302913519484,-0.628462121951195,2021-12-30,"BTC"
-0.276743052438254,-0.511214118038514,2021-12-31,"BTC"
-0.361682994075083,-0.636126227627108,2022-01-01,"BTC"
-0.350453500188399,-0.638786422154795,2022-01-01,"BTC"
-0.259502365919164,-0.421164068610069,2022-01-02,"BTC"
-0.613323598291974,-0.753040536969392,2022-01-03,"BTC"
-0.448310955777688,-0.392917192866335,2022-01-04,"BTC"
-0.528935529828073,-0.342489825284152,2022-01-05,"BTC"
-0.636660981822856,-0.51559316698013,2022-01-06,"BTC"
-0.507370090809578,-0.296102834476022,2022-01-07,"BTC"
-1.48242180397314,-1.72861881249144,2022-01-08,"BTC"
-0.410590997995715,-0.241924084068576,2022-01-09,"BTC"
-0.228852157243956,-0.118898531922,2022-01-10,"BTC"
-0.36134030543453,-0.44370145530554,2022-01-11,"BTC"
-0.22255698606986,-0.376353457605574,2022-01-12,"BTC"
-0.327081380686121,-0.451112646466761,2022-01-13,"BTC"
-0.621453958415555,-0.894170206135574,2022-01-14,"BTC"
-0.1611723768632,-0.269335039221266,2022-01-15,"BTC"
-0.0231255302597611,-0.127572965065505,2022-01-16,"BTC"
0.0441798884409189,-0.0923700660281637,2022-01-17,"BTC"
0.0297804400605729,-0.197702377521415,2022-01-18,"BTC"
0.0618524507361316,-0.207151270137544,2022-01-19,"BTC"
0.0777336886480847,-0.183790615879573,2022-01-20,"BTC"
0.240549625153619,-0.0711848625010021,2022-01-21,"BTC"
-0.0446238702586481,-0.474905531778628,2022-01-22,"BTC"
0.0196666051297375,-0.465558275922851,2022-01-23,"BTC"
0.232010188512714,-0.144439420074354,2022-01-24,"BTC"
-0.0572270178791195,-0.509516005655546,2022-01-25,"BTC"
-0.263118143796803,-0.756853613023235,2022-01-26,"BTC"
0.106956122649799,-0.260410576322358,2022-01-27,"BTC"
0.190111936513021,-0.164179481231164,2022-01-28,"BTC"
0.226495218072955,-0.106499427193633,2022-01-29,"BTC"
0.282401452567242,0.0497429939960881,2022-01-30,"BTC"
0.307940016715988,0.0873116303396665,2022-01-31,"BTC"
0.222785215850546,-0.0874397716716918,2022-02-01,"BTC"
0.257528444397226,0.017747667047875,2022-02-02,"BTC"
0.265917871523239,0.00759995251670482,2022-02-03,"BTC"
0.247781529185115,-0.192175744200327,2022-02-04,"BTC"
0.0910856919713524,-0.43318282503091,2022-02-05,"BTC"
0.259675683237394,-0.256839591191324,2022-02-06,"BTC"
0.300723573516407,-0.230989700249223,2022-02-07,"BTC"
0.0661490837754883,-0.526563315359948,2022-02-08,"BTC"
-0.047184597110604,-0.668585220003495,2022-02-09,"BTC"
0.128049073618731,-0.378091670605843,2022-02-10,"BTC"
-0.0234754906043824,-0.53512086958223,2022-02-11,"BTC"
0.0663009848929127,-0.404086918545862,2022-02-12,"BTC"
0.206127567400882,-0.187515681212748,2022-02-13,"BTC"
0.302525069361215,-0.132117095602674,2022-02-14,"BTC"
0.224628432096303,-0.401409063722782,2022-02-15,"BTC"
0.264961855178211,-0.429912463467037,2022-02-16,"BTC"
0.433463727180058,-0.214743479278414,2022-02-17,"BTC"
0.404347619260131,-0.356736153671655,2022-02-18,"BTC"
0.45582264161963,-0.307106563714142,2022-02-19,"BTC"
0.658299930317464,-0.00460212049522202,2022-02-20,"BTC"
0.585344441289215,-0.0505826415635173,2022-02-21,"BTC"
0.378139618386014,-0.350142599244153,2022-02-22,"BTC"
0.398585783717361,-0.210035532686307,2022-02-23,"BTC"
0.406899953932648,-0.154585703162509,2022-02-24,"BTC"
-0.0153653710239645,-0.793177438278599,2022-02-25,"BTC"
0.377157878769297,-0.314137491160105,2022-02-26,"BTC"
0.521407654137571,-0.0257320710371743,2022-02-27,"BTC"
0.353865149201163,-0.421228078385885,2022-02-28,"BTC"
0.0295322421590174,-0.756280040627248,2022-03-01,"BTC"
0.0698814736538337,-0.654073164998988,2022-03-02,"BTC"
0.132624034898831,-0.522004314888133,2022-03-03,"BTC"
0.20869759342598,-0.263170434340611,2022-03-04,"BTC"
0.100772938942012,-0.336262896295986,2022-03-05,"BTC"
0.279191442012625,-0.00718957644867298,2022-03-06,"BTC"
0.243818835690001,-0.0468757803892004,2022-03-07,"BTC"
0.243430013822343,-0.320092411999071,2022-03-08,"BTC"
0.370538789077336,-0.451495193994908,2022-03-09,"BTC"
0.268311138641978,-0.504058483689424,2022-03-10,"BTC"
0.303407500843603,-0.428496460321035,2022-03-11,"BTC"
0.377885138652348,-0.325340784560712,2022-03-12,"BTC"
0.414280846459699,-0.0936840908202486,2022-03-14,"BTC"
0.299451627459486,-0.257425902882604,2022-03-15,"BTC"
0.428615110828199,-0.367832081709443,2022-03-16,"BTC"
0.213056454282463,-0.747022258876513,2022-03-17,"BTC"
0.565235199909881,-0.373154987568949,2022-03-18,"BTC"
0.355007934314905,-0.703179120355401,2022-03-19,"BTC"
0.671962442650056,-0.302163635166072,2022-03-20,"BTC"
0.691640281968077,-0.30224637986935,2022-03-21,"BTC"
0.602105481543051,-0.490032363938817,2022-03-22,"BTC"
0.340203044727376,-0.684233088435788,2022-03-23,"BTC"
0.373362321953997,-0.536674859415448,2022-03-24,"BTC"
0.24266809768513,-0.657604902937436,2022-03-25,"BTC"
0.250216378466804,-0.668594240926964,2022-03-26,"BTC"
0.449918311269198,-0.448052763849732,2022-03-27,"BTC"
0.282595924856077,-0.696597901529157,2022-03-28,"BTC"
0.128019547511415,-0.910898290668933,2022-03-29,"BTC"
0.19183276642724,-0.784820649658059,2022-03-30,"BTC"
0.274331666740255,-0.685674786088384,2022-03-31,"BTC"
0.22682613546498,-0.818755740396215,2022-04-01,"BTC"
0.140917962987027,-0.935160213985567,2022-04-02,"BTC"
0.290671295037189,-0.748482197984493,2022-04-03,"BTC"
0.333412633558784,-0.667788013100603,2022-04-04,"BTC"
0.212292975492971,-0.783195720931113,2022-04-05,"BTC"
0.28038260180632,-0.599633819263192,2022-04-06,"BTC"
0.129161240648202,-0.84637691908963,2022-04-07,"BTC"
0.362243873747339,-0.494510015954397,2022-04-08,"BTC"
0.337391971066651,-0.552663479450973,2022-04-09,"BTC"
0.535341623769802,-0.248566805701503,2022-04-10,"BTC"
0.543923729920691,-0.144684523017621,2022-04-11,"BTC"
0.26378976532661,-0.581474658977028,2022-04-12,"BTC"
0.302910360167501,-0.571871698284968,2022-04-13,"BTC"
0.337764742977723,-0.441911349024317,2022-04-14,"BTC"
0.356494894463338,-0.392709429263778,2022-04-15,"BTC"
0.360690073565299,-0.363036324752014,2022-04-16,"BTC"
0.485753357218811,-0.162623457900798,2022-04-17,"BTC"
0.464799766534278,-0.240940208679971,2022-04-18,"BTC"
0.209165689261281,-0.651077989416742,2022-04-19,"BTC"
0.362266370619881,-0.435018584668541,2022-04-20,"BTC"
0.321283300986329,-0.448444322200009,2022-04-21,"BTC"
